prov_insc;cant_insc;parr_insc;mcap_bie;dur_mat;cau_div;nac_1;sexo_1;edad_1;hijos_1;p_etnica1;niv_inst1;nac_2;sexo_2;edad_2;hijos_2;p_etnica2;niv_inst2
Loja;Calvas;Cariamanga; No;20;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;40;0;Mestizo; Secundaria; Ecuatoriano;Mujer;38;0;Mestizo; Secundaria
Loja;Saraguro;Saraguro, cabecera cantonal; No;3;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;28;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;26;2;Mestizo; Educación media o Bachillerato
Loja;Saraguro;Saraguro, cabecera cantonal; No;15;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;34;0;Indígena; Primaria; Ecuatoriano;Mujer;37;1;Indígena; Primaria
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;4;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;36;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;31;2;Mestizo; Educación media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;16;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;36;0;Indígena; Educación media / Bachillerato; Ecuatoriano;Mujer;33;0;Indígena; Educación media o Bachillerato
Loja;Catamayo;Catamayo; No;14;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;41;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;39;2;Mestizo; Educación media o Bachillerato
Loja;Catamayo;Catamayo; No;10;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;41;0;Mestizo; Secundaria; Extranjero;Mujer;52;0;Blanco; Secundaria
Loja;Catamayo;Catamayo; No;13;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;45;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;38;0;Mestizo; Educación media o Bachillerato
Loja;Celica;Celica, cabecera cantonal; No;16;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;45;0;Mestizo; Secundaria; Ecuatoriano;Mujer;39;1;Mestizo; Educación Básica
Loja;Celica;Celica, cabecera cantonal; No;18;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;42;0;Mestizo; Secundaria; Ecuatoriano;Mujer;39;2;Mestizo; Secundaria
Loja;Espíndola;Amaluza, cabecera cantonal; No;28;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;50;2;Mestizo; Primaria; Ecuatoriano;Mujer;46;0;Mestizo; Primaria
Loja;Espíndola;Amaluza, cabecera cantonal; No;0;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;34;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;52;0;Mestizo; Educación media o Bachillerato
Loja;Espíndola;Amaluza, cabecera cantonal; No;3;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;22;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;21;2;Mestizo; Educación media o Bachillerato
Loja;Macará;Macará  (Manuel Enrique Rengel Suquilanda); No;2;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;27;0;Mestizo; Secundaria; Ecuatoriano;Mujer;25;2;Mestizo; Secundaria
Loja;Macará;Macará  (Manuel Enrique Rengel Suquilanda); No;21;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;47;0;Mestizo; Secundaria; Ecuatoriano;Mujer;40;2;Mestizo; Secundaria
Loja;Macará;Macará  (Manuel Enrique Rengel Suquilanda); No;39;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;59;0;Mestizo; Primaria; Ecuatoriano;Mujer;61;0;Mestizo; Primaria
Loja;Saraguro;Saraguro, cabecera cantonal; Si;1;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;25;0;Indígena; Educación media / Bachillerato; Ecuatoriano;Mujer;26;0;Indígena; Superior Universitario
Loja;Saraguro;Saraguro, cabecera cantonal; No;11;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Extranjero;Hombre;61;2;Blanco; Primaria; Ecuatoriano;Mujer;43;0;Mestizo; Secundaria
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;20;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;47;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;44;1;Blanco; Educación media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;2;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;24;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;29;0;Mestizo; Educación media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;8;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;46;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;46;1;Mestizo; Educación media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;34;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;53;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;50;0;Mestizo; Educación media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;23;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;42;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;43;1;Mestizo; Educación media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;34;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;62;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;51;0;Mestizo; Educación media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;1;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;34;0;Blanco; Educación media / Bachillerato; Ecuatoriano;Mujer;23;0;Mestizo; Educación media o Bachillerato
Zamora Chinchipe;Zamora;Zamora; No;6;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;35;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;35;1;Mestizo; Superior Universitario
Zamora Chinchipe;Zamora;Zamora; No;17;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;36;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;36;1;Mestizo; Educación media o Bachillerato
Zamora Chinchipe;Zamora;Zamora; No;28;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;53;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;47;0;Mestizo; Superior Universitario
Zamora Chinchipe;El Pangui;El Pangui, cabecera cantonal; No;19;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;49;0;Indígena; Primaria; Ecuatoriano;Mujer;41;0;Indígena; Primaria
Zamora Chinchipe;El Pangui;El Pangui, cabecera cantonal; No;8;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;47;0;Mestizo; Secundaria; Extranjero;Mujer;54;0;Mestizo; Secundaria
Azuay;Cuenca;El Batán; No;42;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;68;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;66;0;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;El Batán; No;9;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;34;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;33;1;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;El Batán; No;21;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;55;0;Montubio; Educación media / Bachillerato; Ecuatoriano;Mujer;44;1;Montubio; Secundaria
Azuay;Cuenca;El Batán; No;16;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;36;0;Montubio; Superior no Universitario; Ecuatoriano;Mujer;35;0;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;El Batán; No;23;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;42;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;46;0;Mestizo; Primaria
Azuay;Cuenca;El Batán; No;5;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;33;1;Blanco; Superior no Universitario; Ecuatoriano;Mujer;39;1;Blanco; Superior Universitario
Azuay;Cuenca;El Batán; No;7;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;34;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;34;1;Mestizo; Superior Universitario
Azuay;Cuenca;El Batán; No;1;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;29;1;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;20;1;Mestizo; Educación Básica
Azuay;Cuenca;El Batán; No;5;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;27;1;Mestizo; Secundaria; Ecuatoriano;Mujer;27;1;Mestizo; Secundaria
Azuay;Cuenca;El Batán; No;7;Por mutuo consentimiento vía notarial; Extranjero;Hombre;46;0;Blanco; Superior Universitario; Ecuatoriano;Mujer;40;0;Mestizo; Superior Universitario
Azuay;Cuenca;El Batán; No;30;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;58;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;51;0;Mestizo; Superior no Universitario
Azuay;Cuenca;El Batán; No;3;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;24;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;22;1;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;El Batán; No;25;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;46;0;Montubio; Superior no Universitario; Ecuatoriano;Mujer;42;2;Montubio; Secundaria
Azuay;Cuenca;El Batán; No;11;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;32;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;35;0;Montubio; Educación media o Bachillerato
Azuay;Cuenca;El Batán; Si;3;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;34;0;Montubio; Secundaria; Ecuatoriano;Mujer;32;0;Montubio; Superior no Universitario
Azuay;Cuenca;El Batán; No;3;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;30;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;31;0;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;El Batán; No;6;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;37;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;38;1;Blanco; Superior Universitario
Azuay;Cuenca;El Batán; No;9;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;32;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;29;1;Mestizo; Superior no Universitario
Azuay;Cuenca;El Batán; No;41;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;64;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;61;0;Mestizo; Superior Universitario
Azuay;Cuenca;El Batán; No;7;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;28;1;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;28;1;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;4;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;33;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;26;1;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;6;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;28;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;26;1;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;San Blas; Si;7;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;40;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;34;2;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;2;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;33;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;27;0;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;San Blas; Sin información;18;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;41;2;Mestizo; Superior Universitario; Ecuatoriano;Mujer;38;0;Mestizo; Superior Universitario
Azuay;Cuenca;El Batán; No;5;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;27;0;Mestizo; Secundaria; Ecuatoriano;Mujer;25;1;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;San Blas; Si;10;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;31;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;31;2;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;11;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;33;1;Mestizo; Secundaria; Ecuatoriano;Mujer;28;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;9;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;34;2;Mestizo; Secundaria; Ecuatoriano;Mujer;31;0;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;San Blas; Sin información;9;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;37;1;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;29;1;Mestizo; Superior no Universitario
Azuay;Cuenca;San Blas; Sin información;8;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;31;1;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;26;1;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;San Blas; Si;22;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;46;0;Mestizo; Primaria; Ecuatoriano;Mujer;44;0;Mestizo; Primaria
Azuay;Cuenca;San Blas; No;34;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;57;0;Mulato; Superior Universitario; Ecuatoriano;Mujer;61;0;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; Sin información;9;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;52;1;Blanco; Posgrado; Ecuatoriano;Mujer;33;1;Blanco; Superior Universitario
Azuay;Cuenca;San Blas; No;0;Por mutuo consentimiento vía judicial; Extranjero;Hombre;19;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;19;0;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;San Blas; Sin información;26;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;51;0;Mestizo; Secundaria; Ecuatoriano;Mujer;50;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;5;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;29;0;Mestizo; Secundaria; Ecuatoriano;Mujer;24;2;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;26;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;62;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;54;0;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;San Blas; No;20;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;41;0;Mestizo; Secundaria; Ecuatoriano;Mujer;38;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;16;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;36;0;Mestizo; Primaria; Ecuatoriano;Mujer;35;1;Mestizo; Superior no Universitario
Azuay;Cuenca;San Blas; No;24;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;42;0;Mestizo; Secundaria; Ecuatoriano;Mujer;42;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Sin información;24;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;45;0;Blanco; Secundaria; Ecuatoriano;Mujer;54;1;Sin información; Secundaria
Azuay;Cuenca;San Blas; No;4;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;56;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;54;0;Mestizo; Superior no Universitario
Azuay;Cuenca;San Blas; No;17;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;41;0;Mestizo; Secundaria; Ecuatoriano;Mujer;39;2;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Si;40;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;64;0;Mestizo; Secundaria; Ecuatoriano;Mujer;59;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;10;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;28;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;29;1;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;San Blas; Si;10;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;56;0;Mestizo; Primaria; Ecuatoriano;Mujer;32;2;Mestizo; Educación media o Bachillerato
Azuay;Cuenca;San Blas; No;17;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;38;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;40;0;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;3;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;36;0;Mestizo; Primaria; Ecuatoriano;Mujer;34;2;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;13;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;38;0;Mestizo; Secundaria; Ecuatoriano;Mujer;36;1;Mestizo; Educación Básica
Azuay;Cuenca;San Blas; No;4;El estado habitual de falta de armonía de las dos voluntades en la vida matrimonial; Ecuatoriano;Hombre;25;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;25;1;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;6;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;35;0;Mestizo; Secundaria; Ecuatoriano;Mujer;37;1;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;20;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;46;2;Mestizo; Superior Universitario; Ecuatoriano;Mujer;41;2;Mestizo; Educación Básica
Azuay;Cuenca;San Blas; No;2;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;27;0;Mestizo; Secundaria; Ecuatoriano;Mujer;32;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;8;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;55;1;Mestizo; Secundaria; Ecuatoriano;Mujer;44;1;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;17;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;38;0;Mestizo; Secundaria; Ecuatoriano;Mujer;39;2;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;19;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;68;0;Mestizo; Primaria; Ecuatoriano;Mujer;54;2;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;29;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;51;0;Mestizo; Secundaria; Ecuatoriano;Mujer;54;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;7;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;30;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;26;2;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;6;El estado habitual de falta de armonía de las dos voluntades en la vida matrimonial; Extranjero;Hombre;57;2;Mestizo; Superior Universitario; Ecuatoriano;Mujer;38;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;1;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;27;0;Mestizo; Secundaria; Ecuatoriano;Mujer;24;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Sin información;32;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;53;0;Sin información; Primaria; Ecuatoriano;Mujer;47;0;Sin información; Primaria
