prov_insc;cant_insc;parr_insc;mcap_bie;dur_mat;cau_div;nac_1;sexo_1;edad_1;hijos_1;p_etnica1;niv_inst1;nac_2;sexo_2;edad_2;hijos_2;p_etnica2;niv_inst2
Canar;Azogues;Azogues; No;2;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;23;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;21;0;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;25; Sin informacion; Ecuatoriano;Hombre;44;0;Mestizo; Primaria; Ecuatoriano;Mujer;46;0;Mestizo; Primaria
Canar;Azogues;Azogues; No;23;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;40;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;39;2;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;24;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;57;0;Mestizo; Primaria; Ecuatoriano;Mujer;66;0;Mestizo; Primaria
Canar;Azogues;Azogues; No;2;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;34;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;24;0;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;8;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;31;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;28;2;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;4;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;34;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;35;0;Mestizo; Superior Universitario
Canar;Azogues;Azogues; No;4;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;33;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;23;1;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;8;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;37;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;30;1;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;2;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;26;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;22;1;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;4;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;28;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;31;1;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;7;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;28;0;Montubio; Primaria; Ecuatoriano;Mujer;27;1;Mestizo; Primaria
Canar;Azogues;Azogues; No;10;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;33;0;Mestizo; Primaria; Ecuatoriano;Mujer;28;1;Mestizo; Primaria
Canar;Azogues;Azogues; No;24;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;46;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;48;1;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;29;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;49;0;Mestizo; Primaria; Ecuatoriano;Mujer;43;2;Mestizo; Primaria
Canar;Azogues;Azogues; No;48;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;71;0;Mestizo; Primaria; Ecuatoriano;Mujer;69;0;Mestizo; Primaria
Canar;Azogues;Azogues; No;24;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;50;0;Mestizo; Primaria; Ecuatoriano;Mujer;47;1;Mestizo; Primaria
Canar;Azogues;Azogues; No;19;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;36;0;Mestizo; Primaria; Ecuatoriano;Mujer;39;0;Mestizo; Primaria
Canar;Azogues;Azogues; No;20; Sin informacion; Ecuatoriano;Hombre;43;0;Mestizo; Primaria; Ecuatoriano;Mujer;37;2;Mestizo; Primaria
Canar;Azogues;Azogues; No;14;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;33;0;Mestizo; Primaria; Ecuatoriano;Mujer;32;1;Mestizo; Primaria
Canar;Azogues;Azogues; No;28;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;53;0;Mestizo; Primaria; Ecuatoriano;Mujer;53;0;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;10;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;40;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;35;0;Sin informacion; Secundaria
Canar;Azogues;Azogues; No;10;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;30;0;Mestizo; Primaria; Ecuatoriano;Mujer;30;1;Mestizo; Primaria
Canar;Azogues;Azogues; No;3;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;31;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;22;1;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;17;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;37;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;36;0;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;32;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;51;0;Mestizo; Primaria; Ecuatoriano;Mujer;57;0;Mestizo; Primaria
Canar;Azogues;Azogues; No;3;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;24;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;24;0;Mestizo; Superior Universitario
Canar;Azogues;Azogues; No;14;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;36;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;35;1;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;14;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;36;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;44;2;Mestizo; Educacion media o Bachillerato
Canar;Azogues;Azogues; No;6;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;43;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;42;1;Mestizo; Educacion media o Bachillerato
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;9;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;35;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;39;0;Mestizo; Educacion media o Bachillerato
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;15;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;37;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;38;1;Mestizo; Superior Universitario
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;5;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;36;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;37;5;Indigena; Educacion media o Bachillerato
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;32;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;55;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;56;0;Mestizo; Superior Universitario
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;31;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;59;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;56;0;Mestizo; Educacion media o Bachillerato
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;40;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;64;0;Indigena; Educacion media o Bachillerato; Ecuatoriano;Mujer;58;0;Indigena; Educacion media o Bachillerato
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;8;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;35;0;Indigena; Superior Universitario; Ecuatoriano;Mujer;32;0;Mestizo; Superior Universitario
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;20;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;44;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;40;2;Mestizo; Educacion media o Bachillerato
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;27;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;51;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;52;0;Mestizo; Educacion media o Bachillerato
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;6;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;34;1;Mestizo; Superior Universitario; Ecuatoriano;Mujer;36;1;Mestizo; Educacion media o Bachillerato
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;12;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;59;0;Mestizo; Secundaria; Ecuatoriano;Mujer;36;0;Mestizo; Secundaria
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;33;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;71;0;Mestizo; Primaria; Ecuatoriano;Mujer;50;0;Mestizo; Primaria
Morona Santiago;Gualaquiza;Gualaquiza; No;1;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;33;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;27;2;Mestizo; Educacion media o Bachillerato
Morona Santiago;Gualaquiza;Gualaquiza; No;12;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;35;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;30;1;Mestizo; Superior Universitario
Morona Santiago;Gualaquiza;Gualaquiza; No;23;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;63;1;Mestizo; Educacion Basica; Ecuatoriano;Mujer;40;1;Mestizo; Educacion media o Bachillerato
Morona Santiago;Limon Indanza;General Leonidas Plaza Gutierrez (Limon), cabecera cantonal; No;12;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;41;1;Mestizo; Secundaria; Ecuatoriano;Mujer;34;0;Indigena; Educacion Basica
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;3;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;31;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;31;1;Mestizo; Superior Universitario
Morona Santiago;Limon Indanza;General Leonidas Plaza Gutierrez (Limon), cabecera cantonal; No;34;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;58;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;68;0;Mestizo; Secundaria
Morona Santiago;Palora;Palora (Metzera),cabecera cantonal; No;43;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;68;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;66;0;Mestizo; Educacion Basica
Morona Santiago;Santiago;Santiago de Mendez, cabecera cantonal; No;8;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;37;0;Indigena; Secundaria; Ecuatoriano;Mujer;33;0;Indigena; Secundaria
Morona Santiago;Santiago;Santiago de Mendez, cabecera cantonal; No;10;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;36;0;Indigena; Educacion Basica; Ecuatoriano;Mujer;32;1;Indigena; Educacion Basica
Morona Santiago;Sucua;Sucua, cabecera cantonal; No;6;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;47;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;41;2;Mestizo; Superior Universitario
Morona Santiago;Sucua;Sucua, cabecera cantonal; No;26;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;52;0;Indigena; Superior Universitario; Ecuatoriano;Mujer;47;0;Indigena; Primaria
Morona Santiago;Sucua;Sucua, cabecera cantonal; No;11;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;38;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;39;1;Mestizo; Educacion media o Bachillerato
Morona Santiago;Sucua;Sucua, cabecera cantonal; No;8;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;28;1;Indigena; Primaria; Ecuatoriano;Mujer;29;3;Indigena; Primaria
Morona Santiago;Sucua;Sucua, cabecera cantonal; Sin informacion;0;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;44;0;Mestizo; Primaria; Ecuatoriano;Mujer;28;0;Mestizo; Educacion media o Bachillerato
Morona Santiago;Sucua;Sucua, cabecera cantonal; No;13;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;33;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;33;0;Mestizo; Superior Universitario
Morona Santiago;Sucua;Sucua, cabecera cantonal; No;2;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;34;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;29;1;Mestizo; Educacion media o Bachillerato
Zamora Chinchipe;Zamora;Zamora; No;21;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;42;1;Mestizo; Educacion Basica; Ecuatoriano;Mujer;47;1;Indigena; Educacion Basica
Zamora Chinchipe;Chinchipe; Zumba, cabecera cantonal; No;2;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;43;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;41;0;Mestizo; Superior Universitario
Zamora Chinchipe;Nangaritza;Guayzimi, cabecera cantonal; No;2;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;31;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;33;1;Mestizo; Secundaria
Zamora Chinchipe;Yantzaza (Yanzatza);Yantzaza (Yanzatza), cabecera cantonal; No;23;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;49;0;Mestizo; Secundaria; Ecuatoriano;Mujer;49;1;Mestizo; Primaria
Zamora Chinchipe;Yantzaza (Yanzatza);Yantzaza (Yanzatza), cabecera cantonal; No;8;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;43;0;Mestizo; Primaria; Ecuatoriano;Mujer;33;1;Mestizo; Secundaria
Zamora Chinchipe;Yantzaza (Yanzatza);Yantzaza (Yanzatza), cabecera cantonal; No;30;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;53;0;Mestizo; Primaria; Ecuatoriano;Mujer;51;1;Mestizo; Primaria
Zamora Chinchipe;Yantzaza (Yanzatza);Yantzaza (Yanzatza), cabecera cantonal; No;23;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;49;0;Mestizo; Primaria; Ecuatoriano;Mujer;41;4;Mestizo; Educacion media o Bachillerato
Zamora Chinchipe;Yantzaza (Yanzatza);Yantzaza (Yanzatza), cabecera cantonal; No;3;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;24;0;Mestizo; Secundaria; Ecuatoriano;Mujer;26;2;Mestizo; Primaria
Morona Santiago;Sucua;Sucua, cabecera cantonal; No;11;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;52;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;38;1;Mestizo; Superior Universitario
Zamora Chinchipe;Yantzaza (Yanzatza);Yantzaza (Yanzatza), cabecera cantonal; No;23;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;56;0;Mestizo; Primaria; Ecuatoriano;Mujer;52;1;Mestizo; Educacion media o Bachillerato
Zamora Chinchipe;Yantzaza (Yanzatza);Yantzaza (Yanzatza), cabecera cantonal; No;2;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;44;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;36;1;Mestizo; Primaria
Zamora Chinchipe;Yantzaza (Yanzatza);Yantzaza (Yanzatza), cabecera cantonal; No;14;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;41;0;Mestizo; Secundaria; Ecuatoriano;Mujer;34;3;Mestizo; Superior Universitario
Zamora Chinchipe;Yantzaza (Yanzatza);Yantzaza (Yanzatza), cabecera cantonal; No;7;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;29;0;Mestizo; Secundaria; Ecuatoriano;Mujer;27;2;Mestizo; Educacion media o Bachillerato
Imbabura;Ibarra;San Francisco; No;36;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;58;0;Mestizo; Primaria; Ecuatoriano;Mujer;54;0;Mestizo; Primaria
Imbabura;Ibarra;San Francisco; No;11;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;36;0;Negro; Secundaria; Ecuatoriano;Mujer;32;3;Negro; Secundaria
Imbabura;Ibarra;San Francisco; No;18;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;56;1;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;47;0;Mestizo; Educacion media o Bachillerato
Imbabura;Ibarra;San Francisco; No;10;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;46;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;45;2;Mestizo; Superior Universitario
Imbabura;Ibarra;San Francisco; No;41;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;65;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;60;0;Mestizo; Primaria
Imbabura;Ibarra;San Francisco; No;10;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;39;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;31;2;Mestizo; Educacion media o Bachillerato
Imbabura;Ibarra;San Francisco; No;19;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;47;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;45;2;Mestizo; Superior no Universitario
Imbabura;Ibarra;San Francisco; No;4;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;47;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;34;0;Mestizo; Educacion media o Bachillerato
Imbabura;Ibarra;San Francisco; No;22;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;44;0;Mestizo; Secundaria; Ecuatoriano;Mujer;44;0;Mestizo; Secundaria
Imbabura;Ibarra;San Francisco; No;21;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;46;0;Mestizo; Primaria; Ecuatoriano;Mujer;41;0;Mestizo; Superior Universitario
Imbabura;Ibarra;San Francisco; No;12;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;34;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;36;2;Mestizo; Educacion media o Bachillerato
Imbabura;Ibarra;San Francisco; No;11;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;36;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;31;2;Mestizo; Superior Universitario
Imbabura;Ibarra;San Francisco; No;12;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;32;1;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;31;1;Mestizo; Educacion media o Bachillerato
Imbabura;Ibarra;San Francisco; No;23;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;47;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;47;0;Mestizo; Educacion media o Bachillerato
Imbabura;Ibarra;San Francisco; No;5;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;34;0;Sin informacion; Superior Universitario; Ecuatoriano;Mujer;36;0;Sin informacion; Superior Universitario
Imbabura;Ibarra;San Francisco; No;29;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;50;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;53;1;Mestizo; Educacion Basica
Imbabura;Ibarra;San Francisco; No;2;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;36;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;35;0;Mestizo; Educacion Basica
Imbabura;Ibarra;San Francisco; Si;2;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;41;0;Mulato; Superior Universitario; Ecuatoriano;Mujer;45;0;Mestizo; Superior Universitario
Imbabura;Ibarra;San Francisco; Sin informacion;13; Sin informacion; Ecuatoriano;Hombre;41;0;Mestizo; Posgrado; Ecuatoriano;Mujer;40;1;Mestizo; Superior no Universitario
Imbabura;Ibarra;San Francisco; No;12;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;37;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;41;1;Mestizo; Jardin de Infantes
Imbabura;Ibarra;San Francisco; No;22;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;53;0;Mestizo; Secundaria; Ecuatoriano;Mujer;51;0;Mestizo; Secundaria
